AAPL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AEP.O,ALGN.O,AMAT.O,AMD.O,AMGN.O,AMZN.O,ANSS.O,ASML.O,ATVI.O,AVGO.O,BIDU.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CERN.O,CHKP.O,CHTR.O,CMCSA.O,COST.O,CPRT.O,CRWD.O,CSCO.O,CSX.O,CTAS.O,CTSH.O,DLTR.O,DOCU.O,DXCM.O,EA.O,EBAY.O,EXC.O,FAST.O,FB.O,FISV.O,FOX.O,FOXA.O,GILD.O,GOOG.O,GOOGL.O,HON.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JD.O,KDP.O,KHC.O,KLAC.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,MELI.O,MNST.O,MRNA.O,MRVL.O,MSFT.O,MTCH.O,MU.O,NFLX.O,NTES.O,NVDA.O,NXPI.O,OKTA.O,ORLY.O,PAYX.O,PCAR.O,PDD.O,PEP.O,PTON.O,PYPL.O,QCOM.O,REGN.O,ROST.O,SBUX.O,SGEN.O,SIRI.O,SNPS.O,SPLK.O,SWKS.O,TCOM.O,TEAM.O,TMUS.O,TSLA.O,TXN.O,VRSK.O,VRSN.O,VRTX.O,WBA.O,WDAY.O,XEL.O,XLNX.O,ZM.O
122.25,486,143.97,174.79,278,83.39,521.72,88.84,94.04,229.21,3162.58,343.47,464.39,80.88,411.68,144.07,245.87,2125.03,118.34,133.5,74.29,120.22,670.74,51.69,373.43,112.09,167.26,44.38,91.85,363.47,81.06,112.51,243.22,348.03,128.69,50.97,40.93,48.05,279.7,117.13,29.255,29.84,61.56,1827.99,1823.76,212.68,457.15,350.66,83.14,51.985,368.6,780.34,85.19,30.53,34.12,263.7,499.98,377.06,135.61,144.24,59.03,1557.38,87.44,152.52,43.38,214.36,145.39,73.34,498.31,87.38,542.33,163.99,240.98,450,94.47,86.7,146.36,145.85,114.45,217.77,157.62,492.45,115.24,102.28,179.23,6.34,236.88,161.07,150.17,35.06,225.01,131.8,599.04,166.52,195.68,203.99,228.32,43.41,222.18,65.75,147.91,410.01
123.75,492.25,143.71,174.57,280.8,83.84,517.71,89.14,94.07,226.45,3158,341.89,469.73,82.27,420.89,144.3,243.68,2128.78,119.02,132.94,72.84,119.57,680.76,51.93,373.33,114.61,170.72,44.35,92.035,353.14,80.53,111.95,232.52,337.4,130.84,50.03,41.195,48.68,285.58,116.93,29.31,29.68,60.83,1819.48,1817.03,211.1,459.36,342.82,83.06,50.2,372.19,764.39,83.49,30.71,33.6,266.7,508.68,371.48,132.96,144.99,58.41,1575.6,87.17,159.52,44.14,214.29,146.07,72.61,515.78,89.41,544.27,165.09,246.05,448.62,93.55,86.31,146.79,145.37,116.63,217.93,158.02,495.41,113.6,101.41,179.24,6.52,239.17,155.62,153.42,34.49,227.76,132.96,641.76,166.29,194.45,205.26,227.06,42.43,227.28,66.61,148.27,407.85
124.38,495.28,146.13,174.53,284.38,83.49,515.76,89.75,92.92,228.94,3177.29,341.28,468.57,83.63,423.41,144.99,246.43,2086.65,118.41,132.94,74.15,123.16,663.37,51.41,377.6,115.56,177.48,44.37,91.5,359.76,79.87,109.46,234.82,348.16,132.15,49.89,41.32,49.095,283.4,117.99,28.895,29.255,61.17,1818.55,1811.33,212.07,460.69,342.72,82.85,50.69,372.59,765.35,82.01,30.17,34.34,266.94,511.66,371.07,132.55,144.75,58.29,1615.88,88.2,169.86,43.68,216.01,145.42,73.19,512.66,91.61,534,166.37,251.13,440,93.33,86.41,157.49,145.52,118.25,216.94,158.8,497.14,113.47,101.21,184.46,6.61,238.76,160.97,155.79,34.45,229.84,133.15,649.88,166.68,194.93,206.92,229.83,41.99,228.17,66.04,146.19,412
121.78,483.74,141.78,173.84,279.42,83.6,509.01,87.82,89.83,229.85,3104.2,334.55,452.89,82.58,416.22,151.59,244.75,2107.11,115.49,131.95,74.41,120.86,644.08,51.26,374.29,114.08,166.17,44.69,91.73,354.04,79.01,110.86,220.97,333.39,133.17,49.5,41.09,49.63,277.92,114.58,28.73,29.24,60.82,1784.13,1777.86,212.24,449.88,337.76,80.96,50.07,364.18,753.51,81.82,30.26,34.22,256.49,493.83,363.56,130.47,139.8,57.72,1536.54,87.9,156.59,42.56,211.8,143.52,71.41,493.6,89.01,517.23,157.32,232.38,444.02,93.22,87.38,147.57,145.69,110.79,210.8,156.02,488.64,113.8,100.4,181.36,6.41,232.77,155.59,148.29,33.96,223.54,131.12,604.48,162.76,193.45,204.41,224.38,41.77,219.48,65.56,141.4,385.36
123.24,476.87,141.28,172,281.16,82.48,508.39,87.89,91.66,228.16,3101.49,334.04,457.8,83.11,410.04,158.32,242.98,2104.87,117.45,131.71,73.97,119.75,658.04,50.48,372.79,114.75,179.99,44.32,90,347.35,78.38,108.29,222.59,347.19,134.68,49.6,41.2,48.39,277.12,114.83,28.685,29.11,60.45,1775.33,1767.65,211.97,454.27,343.71,82.05,50.26,362.5,758.07,81.71,30.18,34.1,255.98,490.15,369.07,131.77,139.91,57.18,1589.52,88.03,155.69,42.91,210.52,147.32,71.28,501.09,87.37,518.89,158.27,247.79,446,91.34,85.75,154.34,144.67,117.99,215.34,155.75,478.98,113.32,105.39,186.55,6.39,234.17,153.49,145.54,34.21,227.19,130.56,627.07,162,192.2,207.75,224.04,41.65,218.29,65.18,143.86,397.96
122.41,475.91,141.15,173.53,279.68,82.76,507.08,88.3,91.65,227.4,3116.42,335.185,452.63,83.68,405.82,161.24,241.43,2089.21,118.52,130.7,74.51,120.32,651.76,50.93,375.1,116.98,175.92,44.32,90.43,349.11,78.51,106.55,225.49,347.71,135.8,49.13,41.19,49.21,273.55,114.82,28.72,29.32,60.76,1781.77,1774.8,214.63,456.23,342.01,81.3,49.73,364.32,760,82.61,30.36,34.07,257.63,491.7,344.32,128.51,140.61,57.4,1606.63,88.02,156.93,42.94,213.26,148.11,70.53,503.22,88.26,520.53,157.1,252.35,447.94,91.82,85.46,147.65,144.97,117.1,214.06,144.28,479.77,112.82,103,191.175,6.42,236.39,155.25,139.24,32.96,232.01,131.23,609.99,160.61,193.99,209.99,224.17,41.53,219.24,65,143.83,397.01
121.78,486.42,142.33,173.15,288.33,82.21,504.31,88.5,94.78,229.46,3156.97,343.39,452.99,85.94,411.8,162.96,245.25,2066.01,121.31,131.73,74.25,122.52,649.67,50.99,374.38,118.29,173.8,44.24,88.92,347.26,79.19,107.68,228.33,353.59,137.54,49.57,41.06,49.22,274.19,113.63,28.34,28.78,59.84,1760.06,1752.26,211.85,458.17,347.11,86.81,50.47,365.51,764.79,79.96,30.35,34.42,260.13,491.87,352.37,126.62,141.5,57.29,1618.06,88.42,155.07,44.33,214.2,144.81,71.54,522.42,86.88,532.35,158.46,251.54,447.55,91.33,84.46,142.12,144.23,121.91,220.79,146.29,500.38,110.55,103.32,193.59,6.33,238.86,159.38,139.26,33.86,234.74,129.36,639.83,160.12,194.77,212.11,228.13,41.48,220.37,65.04,149.03,395.99
127.88,482.64,144.06,175.75,287.53,84.29,516.3,88.47,97.12,230.53,3165.12,343.03,469.3,86.92,418.06,185.5,248.73,2098.05,122.82,132.83,75.36,123.13,646.28,51.51,371.88,121.36,174.93,44.72,90.22,352.93,80.53,110.04,233.7,354.21,140.66,52.08,42.72,49.83,275.55,114.68,28.21,28.58,59.43,1767.77,1761.08,214.17,464.96,352.62,86.27,50.665,360.43,768.49,79.5,30.19,34.33,261.01,495.33,356.07,130.36,141.16,57.45,1668.99,88.58,147.22,45.16,214.13,150.84,73.15,519.78,85.58,534.42,160.06,255.15,449.08,93.53,87.29,142.03,144.77,127.78,221.6,148.36,491.79,113.09,104.18,196.02,6.39,242.74,161.8,144.68,34.16,237.7,130,633.25,162.38,196.14,213.51,228.81,41.33,220.25,66.02,152.11,399.43
127.81,489.9,142.8,175.59,292.17,82.83,516.34,88.55,96.85,228.44,3240.96,343.62,471.53,88.22,424.9,190.4,248.19,2098.71,125.4,132.26,77.4,120.76,642.43,51.43,369.44,120.92,179.79,44.72,89.1,354.11,79.32,112.85,237.08,352.35,141.6,53.65,42.44,49.47,275.67,114.17,28.11,28.45,58.94,1763,1757.19,210.31,467.58,353.32,86.23,51.12,369.26,766.06,81.77,30.64,34.43,260.55,493.31,363.1,130.44,138.82,57.2,1669.54,89.8,137.03,45.31,219.28,153.9,72.99,524.83,88.39,529.7,157.28,259.93,454.98,94.47,86.89,145.47,144.89,134,230.2,149.74,486.57,113.43,103.27,197.7,6.37,248.1,162.34,147.54,35.14,243.85,129.81,622.77,162.12,195.88,215.48,232.11,40.44,230.59,65.59,151.75,404
128.7,495.36,143.78,177.34,297.35,83.86,526.72,87.5,96.84,231.24,3236.08,346.63,477.3,88.46,426.1,190.11,250.24,2113.43,127.3,135.24,78.16,119.63,653.98,51.36,370.29,121.68,185.25,44.82,90.55,352,81.73,113.05,247,357.91,139.85,53.05,42.65,49.57,274.48,114.7,28.16,28.54,59.07,1747.9,1740.51,211.94,477.8,361.3,88.28,50.65,380.32,779.78,82.71,31.125,34.62,259.68,486.24,386.07,130.29,139.72,57.93,1679.99,90.14,144,47.1,219.42,148.75,72.26,532.9,90.89,533.65,158.06,271.37,451.83,95.65,85.77,149.95,145.71,136.8,235.51,149.53,496.21,116.69,103.21,197.92,6.38,250.29,166.26,145.53,34.91,248.05,130.01,655.9,162.69,201.24,217.93,236.92,40.88,239.81,67.01,151.86,401.62
126.655,502.95,144.56,179.24,305,83.29,529.92,86.09,95.92,228.49,3201.65,357.81,477.24,90.37,434.56,192.69,249.62,2099.65,132.02,134.37,77.6,122.25,652,50.9,367,122.36,203.75,45.44,90.66,354.35,81.02,111.88,241,358.57,142.61,53.06,42.57,49.34,276.4,114.81,27.79,28.16,59.08,1731.01,1726.22,210.04,485.52,366.06,88.34,47.46,380.11,789.09,81.53,30.93,34.77,262.15,480.97,378.05,128.82,138.01,58.32,1723.68,90.13,140.23,47.51,218.59,155.07,71.46,534.45,94.79,530.88,155.51,271.81,451.15,96.92,86.01,149.37,146.93,139.84,236.45,147.42,498.89,117.66,103.28,201.15,6.31,255,165.89,148.19,34.61,247.78,131.92,695,164.07,204.47,217.82,236.72,40.69,241.39,66.1,149.19,406.01
128.23,498.39,142.59,177.49,300.88,82.12,530.71,86.41,93.23,227.31,3206.18,355.95,472.26,88.81,428.88,193.08,248.32,2068.2,131.73,130.99,76.59,126.97,654.69,50.37,364.97,122.18,210.65,44.88,89.69,346.13,80.47,111.52,248,348.85,141.01,51.57,41.51,49.61,272.79,112.49,27.39,27.72,58.54,1739.37,1734.56,210.66,489.68,362.63,86.97,46.36,375.93,789.27,80.64,30.77,34.57,260.77,483.23,373.4,127.32,138,57.68,1697.89,88.97,138.3,47.25,222.59,154.15,71.47,528.91,92.93,533.29,157.03,275.54,452.59,96.59,85.85,146.87,145.4,144.39,237.72,146.8,496.74,116.79,102.94,197.84,6.31,254.24,174.37,147.71,33.6,248.19,130.22,649.86,162.43,202.77,214.89,234.55,40.67,242.32,65.39,145.28,408.97
131.88,504.17,144.28,176.34,303.86,81.4,536.59,85.64,93.16,220.99,3206.52,362.31,476.18,89.42,433.1,191.26,247.87,2052.82,134.37,130.75,77.38,133.42,641.1,50.02,362.03,123.04,224.9,44.69,89.55,348,81.02,108.98,251.6,354.23,139.43,51.62,41.76,49.47,267.09,110.52,26.98,27.27,57,1723.5,1720.22,207.94,499.15,370.96,87.99,46.17,379.97,815.25,82.79,31.07,34.39,257.59,476.95,360.07,126.26,136.95,57.16,1732.39,88.27,125.88,47.15,223.94,156.12,70.44,527.33,92.5,531.13,156.38,285.6,453.39,96.63,84.87,139.02,144.02,161.21,243.49,146.34,490.06,116.74,102.41,196.91,6.27,258.05,177,149.43,32.95,247.01,132.25,640.34,162.52,201.93,216.34,234.9,39.27,257.71,64.83,144.16,409
130.96,496.91,143.22,175.19,300.18,80.71,525,84.03,91.55,222.94,3185.27,362.22,474.62,90.21,425.46,193.36,251.2,2100.85,133.06,129.85,77.69,134.88,647.44,50.035,361.89,123.35,223.5,44.375,89.67,339.42,80.99,107.62,244.05,355.99,141.51,51.13,41.71,49.09,268.11,110.64,27.75,28.11,57.38,1732.38,1728.23,209.99,493.68,366.52,87.93,46.57,376.92,809.65,85.46,31.61,34.8,252.79,471.13,355.13,128.61,136,57.35,1670.01,88.94,130.34,46.41,221.02,153.39,69.95,514.48,92.58,520.37,156.86,272.52,457.93,94.4,85.09,140.25,144.41,162.76,239.44,146.96,492.19,118.14,102.06,191.19,6.27,254.7,182.55,150.74,32.63,240.88,132.23,645.98,160.98,199.97,214.01,235.84,39.87,248.76,64.31,141.99,383.88
131.97,499.86,144.47,176.56,301.39,81.42,528.03,85.33,91.81,222.93,3172.69,364.17,483.09,90.96,431.46,191.02,248.89,2088.35,134,129.23,78.41,134.75,656.49,50.38,364.58,123.71,221.12,44.54,90.05,338.4,81.07,109.03,244.93,355.02,141.81,50.12,41.83,49.52,267.4,112.63,28,28.31,57.07,1738.85,1734.16,209.53,497.14,367.29,87.37,47.07,381.16,807,84.49,31.88,34.98,259.08,480.34,351.42,128.75,136.77,57.85,1690.48,89.81,123.39,47.05,222.75,152.08,70.58,513.97,92.66,519.75,157.33,275.6,461.76,94.71,86.11,152.75,145.06,162.72,238.64,148.79,488.93,118.02,102.01,190.61,6.305,256.28,180.2,151.21,31.99,241.79,132.92,661.77,161.64,201.23,214.59,234.46,39.62,248.76,64.63,141.99,375.17
136.69,498.95,144.68,176.61,299.65,81.28,520.86,84.87,91.6,223.65,3283.96,363.72,480.24,91.43,431.88,193.08,244.15,2137.92,134.76,131.06,78.05,137.59,651.9,51.11,371.06,126.72,212.55,44.92,90.64,354.19,81.37,107.93,229.2,362.31,140.72,50.24,42.21,50.05,277,112.67,28.88,29.14,56.89,1776.09,1773.96,209.94,494.7,366.78,86.34,47.07,381.12,805.16,81.61,31.99,35.21,257.58,476.1,351.36,128.32,136.25,58.27,1663.72,90.81,111.4,46.98,224.96,150.08,70.66,519.12,91.13,516,158.17,262.75,457.06,94.3,85.58,143.8,146.91,152.18,235.73,147.74,482.96,122.62,104.34,185.86,6.345,256.16,175.55,153.22,31.9,231.8,133,663.69,161.47,207.98,216.8,232.47,39.66,241.92,65.32,141.52,351.39
134.87,502.11,143.66,174.87,298.11,81.18,520.45,84.27,90.62,226.87,3322,360.85,484.01,91.37,429.04,195.07,243.46,2185.4,133.98,129.47,78.5,135.04,664.98,51.55,372.72,125.92,205.93,44.64,89.33,347.37,80.5,109.1,228.16,356.9,140.7,50.86,41.83,49.72,276.78,111.87,28.785,29.02,56.83,1758.72,1757.76,209.13,494.07,366.11,85.87,49.39,378.33,814.07,86.14,32,34.9,254.36,473.22,353.22,129,135.16,58.45,1673.49,91.04,114.39,46.23,224.15,150.22,70.21,530.87,93.44,517.73,155.91,261.75,452.58,93.14,85.32,166.19,147.42,150.1,231.03,148.49,484.22,121.46,105.63,186.21,6.41,253.82,172.24,150.41,32.03,233.15,133.14,665.99,161.18,205.67,215.63,233.49,39.41,237.72,65.42,139.9,353.75
133.72,497.45,146.18,173.81,299.41,81.51,524.32,86.98,92.29,227.17,3285.85,362.32,489.91,91.58,434.83,219.63,243.58,2205.26,135.25,130,77.98,134.12,653.49,51.21,374.45,126.54,210.29,44.48,90.33,350.23,81.07,107.8,225.9,362.77,142.05,50.55,41.93,49.07,271.87,112.88,28.7,29.09,56.65,1739.52,1736.25,210.95,496.96,364.09,86.86,48.75,375.55,815.3,89.52,31.82,34.67,260.15,484.45,350.78,130.47,136.79,58,1712.94,91.46,111.13,47.5,221.68,152,71.92,524.59,95.93,525.83,159.39,260.52,451.8,92.14,85.87,179.11,147.31,154.96,231.51,149.95,478.3,122.49,105.97,183.7,6.41,256.91,172.38,152.75,33.25,234.04,133.28,694.78,162.7,205.78,214.5,232.68,39.34,236.93,65.65,142.1,353.4
132.69,500.12,147.73,176.2,305.34,83.27,534.38,86.3,91.71,229.92,3256.93,363.8,487.72,92.85,437.85,216.24,244.86,2227.27,136.43,131.79,78.48,132.91,661.55,52.4,376.78,127.25,211.82,44.75,90.75,353.46,81.95,108.04,222.3,369.72,143.6,50.25,42.22,48.83,273.16,113.86,28.88,29.12,58.26,1751.88,1752.64,212.7,499.87,370,86.98,49.82,379.85,818.1,87.9,32,34.66,258.91,472.27,348.03,131.92,138.11,58.47,1675.22,92.48,104.47,47.54,222.42,151.19,75.18,540.73,95.77,522.2,159.01,254.26,452.57,93.18,86.28,177.67,148.3,151.72,234.2,152.34,483.11,122.81,106.98,175.14,6.37,259.24,169.89,152.88,33.73,233.87,134.85,705.67,164.13,207.59,216.4,236.34,39.88,239.61,66.67,141.77,337.32
129.41,485.34,146.02,168.96,296.84,81.54,526.46,86.87,92.3,226.66,3186.63,357.67,500,89.9,425.22,216.8,242.95,2164.08,135.76,127.16,77.74,129.88,647.03,50.51,380.15,120.65,200.49,43.96,87.99,343.6,79.42,106.94,222.41,357.74,139.51,51.5,41.17,47.65,268.94,111.92,28.41,28.81,60.11,1728.24,1726.13,207.95,491.77,367.76,86.45,49.67,371.7,800,86.33,31.59,34.23,260.33,478.02,356.4,124.77,137.18,57.92,1640,90.6,111.73,46.31,217.69,149.92,74.05,522.86,96.74,524.54,162.04,250.67,453.97,90.36,84.72,166.78,144.27,145.96,231.92,148.5,482.86,117.07,103.1,168.43,6.17,254.7,166.37,150.72,33.5,231.56,132.43,729.77,162.22,202.88,213.58,229.43,41.4,228.08,65.655,142.43,359.98
131.01,485.69,148.63,168.49,301.7,81.43,543.65,89.6,92.77,227.76,3218.51,359.83,505.36,90.69,428.1,214,246.39,2188.07,136.14,127.84,78.21,128.74,636.59,49.98,375.74,120.13,211.24,43.98,89.48,348.89,79.65,107.13,228.5,368.75,141.32,52.03,41.11,48.28,270.97,112.36,29.015,29.445,60,1740.92,1740.05,208.46,497.26,374.9,85.87,50.61,368.87,805.05,95.5,31.635,33.57,265.79,494.55,366.5,126.09,140.19,57.98,1650,91.42,109.18,47.61,217.9,150.29,77.26,520.8,101.57,536.19,165.67,249.55,451.28,90.02,85.45,187.2,144.7,148.53,234.91,152.43,483.45,117.17,103.44,169,6.24,258.89,166.72,156.3,34.25,234.42,131.85,735.11,163.41,201.97,206.5,228.58,41.16,225.36,65.02,144.23,360.83
126.6,466.31,149.3,167.9,302.87,82.08,540.39,90.83,90.33,233.25,3138.38,349.9,490.22,88,425.46,203.97,247.75,2249.81,130.64,128.9,78.83,126.42,624.51,50.56,370.02,117.8,208.85,44.4,91.86,350.99,80.15,112.97,223.85,375.92,136.8,53.22,42.45,49.1,263.31,114.18,31.46,32.01,61.95,1735.29,1722.88,212.26,483.6,376.55,84.31,51.1,361,792.79,88.18,31.76,33.94,265.21,496.49,363.25,129.39,142.88,57.87,1571.98,90.7,116.26,46.51,212.25,148.81,77.11,500.49,103.61,504.58,168.72,239.72,465.18,91.15,88.81,176.75,142.93,143.76,226.83,151.19,470.09,122.29,104.19,166.75,6.52,249.7,161.6,158.49,33.59,224.48,131.53,755.98,164.22,200.06,199.51,226.65,43.03,220,66.46,141.22,344.41
130.92,477.74,155.61,168.85,315.2,79.89,558.36,94.56,95.16,234.02,3162.16,365.02,501.43,89.67,443.39,207.89,250.44,2239.85,137.05,131.97,79.63,127.06,629.77,50.66,367.92,120.87,221.47,44.96,94.03,355.06,80.95,114.75,239.03,387.16,140.74,53.06,42.03,49.71,268.74,114.43,30.23,30.94,62.52,1787.25,1774.34,212.61,495.19,382.41,90.05,52.19,368.63,808.21,87.92,31.8,33.695,278.19,514.46,367.29,130.35,148.7,57.76,1597.97,93.5,115.09,49.02,218.29,152.86,79.11,508.89,111.89,533.76,174.99,250.83,469.9,91.53,88.4,180.12,142.47,154,235.04,155.7,481.2,122.02,103.35,176.36,6.42,258.84,163.04,162.68,33.2,233.38,133.19,816.04,167.94,200.97,200,232.9,45.26,226.21,65.16,149.71,342.5
132.05,485.1,156.74,171.05,319.85,79.18,570.53,95.56,94.58,238.49,3182.7,374.66,508.74,91.3,445.64,240.25,252.54,2281.54,136.19,134.59,79.86,131.96,634.38,51.54,369.94,122.18,223.73,45.06,95.84,350.15,81.95,112.97,244.54,388.09,141.86,54.48,42.21,50.75,267.57,116.79,29.62,30.09,63.04,1807.21,1797.83,210.03,513.2,379.61,93.83,51.65,374.46,818.75,91.54,32,33.62,283.18,501.63,365.46,129.69,147.4,58.19,1719,94.99,112.75,49.08,219.62,151.79,77.42,510.4,114.57,531.07,175.03,253.12,477.92,92.02,87.8,180.77,144.18,158.88,242.46,156.64,498.73,122.41,105.67,177.66,5.91,262.8,165.4,163.48,33.75,235.48,135.06,880.02,171.16,200.9,202.44,237,45.21,227.65,65.76,147.99,349.61
128.98,474.24,158.3,168.51,317.81,78.775,557.04,97.96,97.25,237.57,3114.21,373.33,507.95,90.91,445.76,219.55,267.52,2221.27,134.69,133.65,78.88,133.91,641.13,51.52,364.01,120.87,232.24,45.36,95.99,339.5,80.14,112.43,240.96,370.64,141.22,53.93,41.86,50.48,256.84,115.05,29.7,30.33,62.51,1766.72,1756.29,208.36,506.55,372.48,93.32,51.54,372.34,813.65,90.38,31.36,32.85,289.11,516.48,361.66,128.66,147.81,57.09,1761.55,92.94,117.26,50.24,217.49,151.9,78.67,499.1,109.2,544.86,173.21,252.2,483.83,91,88.22,172.49,142.09,152.34,237.5,156.11,502.92,120.87,104.6,179.04,5.94,260.43,166.51,162.05,33.11,230.67,132.93,811.19,171.31,197.87,199.15,234.64,47.7,228.83,64.4,151.08,337.71
128.8,471.65,159.09,169.06,320.13,77.84,552.88,100.01,95.355,236.59,3120.83,373.27,513.93,89.25,449.39,239.45,267.39,2196.34,133.72,134.42,78.93,132.79,621.49,50.01,364.2,121.83,233.59,45.79,95.89,339.47,79.64,114.18,262.65,360.17,139.06,56.04,42.08,51.62,251.09,111.2,29.18,29.77,62.08,1746.55,1737.43,208.88,496.73,361.28,94.31,53.24,365.67,788.43,88.54,31.36,32.18,290.99,536.44,356.93,127.39,149.32,57.32,1810.09,93.99,124.55,50.64,214.93,153.57,79.46,494.25,107.45,539.39,176.08,256.14,495.4,90.72,89.46,169.48,141.43,156.04,237.64,154.45,505.75,121.16,102.82,180.37,5.88,258.58,167.01,158.18,32.66,234.19,128.69,849.44,172.3,196.64,198.58,229.38,47.96,225.62,63.4,146.67,356.81
130.89,472.05,158.48,164.66,314.33,78.15,551.14,98.05,91.78,237.74,3165.89,375.58,514.06,89.77,451.21,236.94,266.67,2182.42,134.12,134.95,80.65,129.68,618.01,50.16,366.95,119.1,226.42,45.36,94.64,335.81,79.61,112.47,255.85,362.55,136.34,55.71,42.8,50.7,251.64,110.24,29.31,29.96,61.54,1754.4,1747.25,207.02,497.58,362,92.74,56.95,364.96,811.45,90.44,31.66,32.01,290.1,526.5,352.14,126.51,150.7,57.37,1798.19,91.87,124.06,50.24,216.34,155.02,79.91,507.79,107.05,541.27,177.42,256.6,482.81,89.56,88.95,164.8,142.59,167.42,244.9,157.42,511.9,119.16,102.89,176.69,5.89,257.14,170.65,157.89,32.98,229.87,128.5,854.41,171.41,196.88,199.4,227.1,48.94,229.07,65.01,141.17,364.63
128.91,463.27,159.46,161.91,311.11,78.83,554.64,105.8,90.79,241.66,3127.47,369.05,544.65,89.99,452.07,249,280.29,2182.59,135.4,134.8,80.33,128.63,623.09,49.58,362.35,117.26,225.62,45.15,93.49,327.14,80.05,109.97,250.25,352.08,138.94,55.27,42.58,50.32,245.64,107.98,30.34,31.27,62.4,1740.18,1730.92,208.61,488.9,371.04,92.04,59.25,365.51,797.14,89.24,31.54,32.08,303.88,557.79,347.73,128.93,153.28,57.31,1852.53,91.36,129.72,51.31,213.02,149.05,81.3,500.86,104.77,528.01,180,259.11,471.5,88.07,89.26,167.26,141.76,165.25,242.06,160.85,517.91,117.07,101.82,175.86,5.83,257.91,170.95,157.98,33,222.97,124.69,845,171.71,193.88,195.7,226.12,49.32,227.33,63.56,140,383.24
127.14,458.08,157.75,161.12,308.51,80.47,567.23,103.14,88.21,245.49,3104.25,364.28,527.5,90.69,445.85,238.87,275.84,2119.23,134.64,133.66,80.21,127.61,628.91,48.69,362.16,115.78,219.51,45.43,93.42,326.07,80.24,108.34,249.28,354.2,139,55.42,43.36,50.48,251.36,108.2,30.39,31.49,63.33,1736.19,1727.62,205.97,489.46,376.35,90.56,57.58,371.01,778.42,87.77,31.86,31.99,304.13,547.53,344.5,126.8,148.56,57.22,1851.78,91.65,129.65,50.77,212.65,150.85,80.72,497.98,105.08,514.38,172.22,252.99,466.69,88.37,88.16,161.2,141.39,157.81,239.79,157.09,517.93,116.97,102.33,185.75,5.8,258.92,169.97,152,33.13,222.93,127.28,826.16,169.19,190.02,195.27,225.55,48.92,222.56,64.96,136.6,384.53
127.83,456.5,160.54,161.98,310.97,80.71,557.41,109.22,89.45,248.27,3120.76,369.51,549.5,93.15,459.27,250.42,273.84,2163.04,137.62,132.97,79.51,127.63,633.27,48.845,354.47,116.09,221.92,45.19,92.66,322.04,79.76,108.05,256.57,357.64,141.43,56.98,42.82,50.42,261.1,107.67,29.17,30.01,67.07,1790.86,1784.47,206.76,484.93,390.21,93.96,57.99,384.95,778.41,91.15,31.82,32.36,314.08,580.02,342.25,126.86,153.25,57.14,1913.21,90.08,125.01,53.81,216.44,146.14,85.5,501.77,110.1,521.01,175,260.84,463.94,88.34,89.21,168.79,142.06,150.14,247.25,163.77,533.89,113.98,102.54,188.78,5.95,268.2,172.96,161.39,33.67,226.74,129.85,844.55,174.19,191.37,197.08,231.91,48.15,221.04,64.71,139.36,393.87
132.03,469.73,159.83,162.35,308.58,80.75,564.37,107.84,88.75,252.36,3263.38,378.65,549.38,95.12,461.88,260.9,270.28,2160.05,140.1,136.15,79.74,127.62,642.82,48.88,361.3,116.39,226.33,45.34,93.21,332.19,81.91,107.54,255.31,364.12,145.6,56.17,43.05,48.7,267.48,109.14,29.94,31.02,67.99,1886.9,1880.07,208.08,495.04,403.54,96.37,58.67,389.46,798.57,95.31,31.95,32.86,304.33,563,355.12,126.73,152.38,57.1,1984.34,89.61,125.14,54.08,224.34,147.63,83.5,586.34,112.95,534.63,174.49,264.09,466.19,89.32,89.39,170.96,141.33,155.79,244.26,164.6,542.27,115.06,105.46,190.8,5.96,273.43,172.66,162.94,34.58,231.61,132.3,850.45,173.33,194.71,199.94,236.7,48.09,226.79,65.43,138,382.8
136.87,472.02,159.29,161.03,306.46,80.97,543.81,107.97,91.53,252.03,3306.99,371.86,570.74,94.6,466.82,251.91,270.12,2109.94,138.62,137.67,79.62,127.12,650.43,49.13,362.8,115.7,221,45.11,91.61,331.42,80.88,107.79,253.94,367.5,145.97,56.4,43.02,48.165,272.87,108.95,29.85,31.04,66.98,1891.25,1884.15,205.23,496.44,404.87,93.9,62.46,381.75,798.67,95.1,31.54,32.78,305.2,564.19,349.22,126.62,152.32,56.12,1940.19,89.2,132.98,53.49,224.97,144.49,85.01,579.84,116.03,554.7,173.62,262.24,471.01,87.55,98.74,172.81,139.61,158.13,248.64,164.75,535.48,115.39,104.58,185.78,5.99,272.87,171.83,163.52,33.69,234.18,130.4,844.99,175.1,194.87,197.14,238.64,47.07,229.39,65.11,141.16,382.81
